Date/Time,CPU Usage %,Temperature C
2022-03-22 01:29:24.152189,0.6,36
2022-03-22 01:29:34.490068,0.7,37
2022-03-22 01:29:44.766961,0.9,36
2022-03-22 01:29:55.023317,0.3,37
2022-03-22 01:30:05.341823,0.9,37
2022-03-22 01:30:15.652371,0.4,36
2022-03-22 01:30:25.988620,0.4,35.5
2022-03-22 01:30:36.286968,0.5,37.4
2022-03-22 01:30:46.649153,0.7,36
2022-03-22 01:30:56.899834,0.5,35
2022-03-22 01:31:07.187568,0.5,36
2022-03-22 01:31:22.987003,0.6,36
2022-03-22 01:31:33.260877,0.6,36
2022-03-22 01:31:43.522130,0.7,35.5
2022-03-22 01:31:53.773308,2.1,37
2022-03-22 01:32:11.395694,1.3,36
2022-03-22 01:32:21.873055,0.6,36
2022-03-22 01:32:32.232976,0.6,36.5
2022-03-22 01:32:42.920198,0.8,36.5
2022-03-22 01:32:53.515017,0.6,36
2022-03-22 01:33:03.781027,0.6,35.5
2022-03-22 01:33:14.052655,0.4,36
2022-03-22 01:33:24.388274,1.8,35.5
2022-03-22 01:33:38.287784,1.4,36
2022-03-22 01:33:48.648133,0.8,35
2022-03-22 01:33:58.893400,0.4,36
2022-03-22 01:34:09.155591,0.4,35.5
2022-03-22 01:34:19.500286,0.4,36.5
2022-03-22 01:34:29.764264,0.5,36
2022-03-22 01:34:40.040739,0.8,36.5
2022-03-22 01:34:50.299489,0.3,36.5
2022-03-22 01:35:00.541018,0.4,36.5
2022-03-22 01:35:10.796569,0.4,37
2022-03-22 01:35:21.072977,0.5,36
2022-03-22 01:35:31.325581,0.4,35.5
2022-03-22 01:35:41.652487,0.8,36
2022-03-22 01:35:52.020977,0.5,36.5
2022-03-22 01:36:02.364828,0.5,36.5
2022-03-22 01:36:12.701504,0.3,36.5
2022-03-22 01:36:23.045323,0.3,35.5
2022-03-22 01:36:33.301241,0.5,35.5
2022-03-22 01:36:43.555505,0.9,36
2022-03-22 01:36:53.883846,0.4,36
2022-03-22 01:37:04.124449,0.5,36.5
2022-03-22 01:37:14.378475,0.5,35
2022-03-22 01:37:24.732439,0.6,36.5
2022-03-22 01:37:35.088121,0.6,36
2022-03-22 01:37:45.406189,0.8,36
2022-03-22 01:37:55.870184,0.3,35.5
2022-03-22 01:38:06.138267,0.6,35.5
2022-03-22 01:38:16.488212,0.7,36
2022-03-22 01:38:26.845721,0.4,37
2022-03-22 01:38:37.113115,0.6,37
2022-03-22 01:38:47.571424,0.7,36
2022-03-22 01:38:57.836699,0.4,36
2022-03-22 01:39:08.093141,0.5,36
2022-03-22 01:39:18.444680,0.4,37
2022-03-22 01:39:28.697067,0.5,36
2022-03-22 01:39:39.044544,0.6,35.5
2022-03-22 01:39:49.297905,0.6,36.5
2022-03-22 01:39:59.612820,0.5,37
2022-03-22 01:40:09.865365,0.4,36
2022-03-22 01:40:20.120801,0.8,36
2022-03-22 01:40:30.385641,0.4,35.5
2022-03-22 01:40:40.637468,0.8,37
2022-03-22 01:40:50.889135,0.4,36.5
2022-03-22 01:41:01.153325,0.6,35
2022-03-22 01:41:11.410405,0.5,36.5
2022-03-22 01:41:21.673136,0.5,36
2022-03-22 01:41:32.028575,0.5,35.5
2022-03-22 01:41:42.379509,0.6,36.5
2022-03-22 01:41:52.657663,0.5,36.5
2022-03-22 01:42:02.913362,0.4,35.5
2022-03-22 01:42:13.172436,0.5,36.5
2022-03-22 01:42:23.417768,0.5,36.5
2022-03-22 01:42:33.677537,0.4,36
2022-03-22 01:42:43.923596,0.6,36
2022-03-22 01:42:54.198274,0.4,35
2022-03-22 01:43:04.691868,0.6,35
2022-03-22 01:43:14.953524,0.4,36
2022-03-22 01:43:25.201225,0.3,36
2022-03-22 01:43:35.509886,0.6,36
2022-03-22 01:43:45.832281,0.8,36.5
2022-03-22 01:43:56.077729,0.5,36.5
2022-03-22 01:44:06.331618,0.6,37
2022-03-22 01:44:16.589832,0.5,36
2022-03-22 01:44:26.845814,0.5,36
2022-03-22 01:44:37.127088,0.5,36
2022-03-22 01:44:47.613498,0.7,36
2022-03-22 01:44:57.926012,0.5,36.5
2022-03-22 01:45:08.197903,0.7,36
2022-03-22 01:45:18.461780,0.6,36.5
2022-03-22 01:45:28.718063,0.4,36
2022-03-22 01:45:38.982747,0.5,35
2022-03-22 01:45:49.323536,0.6,36
2022-03-22 01:45:59.582097,0.5,36
2022-03-22 01:46:09.851587,0.7,36
2022-03-22 01:46:20.133336,0.3,35.5
2022-03-22 01:46:30.437534,0.4,36
2022-03-22 01:46:40.695396,1,35
2022-03-22 01:46:51.080796,0.4,36
2022-03-22 01:47:01.395485,0.4,36.5
2022-03-22 01:47:11.765562,0.5,37
2022-03-22 01:47:22.035174,0.6,36
2022-03-22 01:47:32.300958,0.5,36.5
2022-03-22 01:47:42.568687,0.6,36
2022-03-22 01:47:52.850830,1.7,36
2022-03-22 01:48:10.959130,1.1,35.5
2022-03-22 01:48:21.303374,0.5,36
2022-03-22 01:48:31.568282,0.5,37
2022-03-22 01:48:41.823036,0.9,35.5
2022-03-22 01:48:52.096446,0.4,36
2022-03-22 01:49:02.351065,0.5,35.5
2022-03-22 01:49:12.626953,0.4,36
2022-03-22 01:49:22.888023,1.6,35
2022-03-22 01:49:40.498496,1.3,36
2022-03-22 01:49:50.805980,0.4,37
2022-03-22 01:50:01.130761,0.6,37
2022-03-22 01:50:11.586372,0.5,35.5
2022-03-22 01:50:21.878585,0.4,35
2022-03-22 01:50:32.122573,0.5,36.5
2022-03-22 01:50:42.377865,0.7,36.5
2022-03-22 01:50:52.649422,0.5,36
2022-03-22 01:51:02.929709,0.6,36
2022-03-22 01:51:13.217534,0.4,36.5
2022-03-22 01:51:23.475004,0.3,35.5
2022-03-22 01:51:33.749382,0.8,36.5
2022-03-22 01:51:44.001631,0.7,36.5
2022-03-22 01:51:54.245045,0.4,36
2022-03-22 01:52:04.502271,0.5,36
2022-03-22 01:52:14.790793,0.3,35.5
2022-03-22 01:52:25.046681,0.5,36
2022-03-22 01:52:35.311746,0.5,35
2022-03-22 01:52:45.710278,0.7,36.5
2022-03-22 01:52:55.994631,0.3,35
2022-03-22 01:53:06.252432,0.7,37
2022-03-22 01:53:16.694775,0.4,36
2022-03-22 01:53:26.952543,0.4,36
2022-03-22 01:53:37.228300,0.6,35.5
2022-03-22 01:53:47.522007,0.7,36
2022-03-22 01:53:57.800801,0.4,35.5
2022-03-22 01:54:08.068140,0.5,36
2022-03-22 01:54:18.344728,0.4,35
2022-03-22 01:54:28.606050,0.4,35.5
2022-03-22 01:54:38.873239,0.5,35.5
2022-03-22 01:54:49.193662,0.6,36.5
2022-03-22 01:54:59.449259,0.4,36
2022-03-22 01:55:09.724206,0.6,35.5
2022-03-22 01:55:20.035421,0.4,35.5
2022-03-22 01:55:30.284112,0.4,36
2022-03-22 01:55:40.532155,1,36.5
2022-03-22 01:55:50.776862,0.3,36
2022-03-22 01:56:01.030787,0.7,36
2022-03-22 01:56:11.391259,0.2,36
2022-03-22 01:56:21.687741,0.7,36.5
2022-03-22 01:56:31.973912,0.3,36
2022-03-22 01:56:42.242187,0.8,37.4
2022-03-22 01:56:52.580039,0.5,35.5
2022-03-22 01:57:02.839856,0.4,36
2022-03-22 01:57:13.109468,0.4,35.5
2022-03-22 01:57:23.371352,0.5,36.5
2022-03-22 01:57:33.631332,0.7,36
2022-03-22 01:57:43.907565,0.7,35.5
2022-03-22 01:57:54.169246,0.4,34.5
2022-03-22 01:58:04.431386,0.4,35.5
2022-03-22 01:58:14.699031,0.4,36
2022-03-22 01:58:25.162480,0.3,36.5
2022-03-22 01:58:35.450804,0.5,36.5
2022-03-22 01:58:45.856395,0.6,36.5
2022-03-22 01:58:56.132221,0.5,35
2022-03-22 01:59:06.383509,0.6,36.5
2022-03-22 01:59:16.640802,0.5,35
2022-03-22 01:59:26.888129,0.3,36.5
2022-03-22 01:59:37.147591,0.6,35.5
2022-03-22 01:59:47.487253,0.8,36
2022-03-22 01:59:57.935924,0.4,35.5
2022-03-22 02:00:08.219869,0.5,36
2022-03-22 02:00:18.475275,0.4,36
2022-03-22 02:00:28.736065,0.5,36.5
2022-03-22 02:00:39.001603,0.5,36.5
2022-03-22 02:00:49.327236,0.5,36.5
2022-03-22 02:00:59.575666,0.6,36.5
2022-03-22 02:01:09.923024,0.4,36
2022-03-22 02:01:20.198757,0.4,36
2022-03-22 02:01:30.460787,0.5,35.5
2022-03-22 02:01:40.782689,0.8,36.5
2022-03-22 02:01:51.028155,0.4,35.5
2022-03-22 02:02:01.282848,0.6,35.5
2022-03-22 02:02:11.542871,0.3,36
2022-03-22 02:02:21.795099,0.4,36
2022-03-22 02:02:32.071346,0.5,36.5
2022-03-22 02:02:42.330465,1,36
2022-03-22 02:02:52.586456,0.3,36
2022-03-22 02:03:02.859938,0.7,36.5
2022-03-22 02:03:13.117217,0.4,36.5
2022-03-22 02:03:23.446476,0.5,36
2022-03-22 02:03:33.965179,0.5,35.5
2022-03-22 02:03:44.194819,0.9,35.5
2022-03-22 02:03:54.438762,0.4,36
2022-03-22 02:04:04.683467,0.7,35
2022-03-22 02:04:14.938785,0.5,36.5
2022-03-22 02:04:25.186460,0.4,36
2022-03-22 02:04:35.452010,0.5,36
2022-03-22 02:04:45.852512,0.8,35
2022-03-22 02:04:56.177798,0.4,36
2022-03-22 02:05:06.439039,0.6,36
2022-03-22 02:05:16.701821,0.4,35.5
2022-03-22 02:05:26.950799,0.4,35.5
2022-03-22 02:05:37.202531,0.5,35
2022-03-22 02:05:47.492732,0.8,36
2022-03-22 02:05:57.749799,0.4,35.5
2022-03-22 02:06:07.994342,0.6,35.5
2022-03-22 02:06:18.238636,0.4,36
2022-03-22 02:06:28.539150,0.4,36.5
2022-03-22 02:06:38.788327,0.3,36
2022-03-22 02:06:49.035663,0.6,36
2022-03-22 02:06:59.456246,0.4,36
2022-03-22 02:07:09.757827,0.3,36
2022-03-22 02:07:20.034259,0.5,36
2022-03-22 02:07:30.321062,0.7,36.5
2022-03-22 02:07:40.546582,0.9,36
2022-03-22 02:07:50.806378,0.2,35.5
